seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run,case
42,GPU-CMAES,8,3000,0.528118728521009,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,5000,0.4475315056045346,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,7500,0.4475315056045346,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,10000,0.4475315056045346,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,15000,0.4475315056045346,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,10,100,6.599459812682129,observed,False,1.0,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,250,3.428191087785615,observed,False,1.0,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,500,0.949252902754078,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,750,0.7430321984967841,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,1000,0.5816119670544696,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,1500,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,2000,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,3000,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,5000,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,7500,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,10000,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,10,15000,0.4984559657438474,approx_soft_extend,True,0.45,450,0.9969119314876947,Stop L (loss target): best_loss=0.996912 < 1.0,False,10P
42,GPU-CMAES,20,100,4.9764161387453845,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,250,1.7538670622239894,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,500,1.7538670622239894,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,750,1.7538670622239894,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,1000,1.7538670622239894,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,1500,1.386148907078605,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,2000,1.386148907078605,observed,False,1.0,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,3000,0.9585108436695631,approx_soft_extend,True,0.45,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,5000,0.9057618471217874,approx_soft_extend,True,0.45,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,7500,0.8438888799473354,approx_soft_extend,True,0.45,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,10000,0.7862424808041333,approx_soft_extend,True,0.45,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,20,15000,0.6824942346439091,approx_soft_extend,True,0.45,2550,0.9707965115181848,Stop L (loss target): best_loss=0.970797 < 1.0,False,20P
42,GPU-CMAES,40,100,4.367739417118062,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,250,3.6438560842695016,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,500,1.335308236172709,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,750,1.335308236172709,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,1000,1.335308236172709,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,1500,1.335308236172709,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,2000,1.335308236172709,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,3000,1.177657302331603,observed,False,1.0,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,5000,0.879874396249187,approx_soft_extend,True,0.45,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,7500,0.8376846880985116,approx_soft_extend,True,0.45,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,10000,0.7975179635480264,approx_soft_extend,True,0.45,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,40,15000,0.7228701106580006,approx_soft_extend,True,0.45,3250,0.9106652241804088,Stop L (loss target): best_loss=0.910665 < 1.0,False,40P
42,GPU-CMAES,80,100,8.942458608879294,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,250,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,500,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,750,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,1000,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,1500,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,2000,1.9224647041975038,observed,False,1.0,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,3000,1.9224647041975036,approx_hold_final,True,0.6,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,5000,1.9224647041975036,approx_hold_final,True,0.6,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,7500,1.9224647041975036,approx_hold_final,True,0.6,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,10000,1.9224647041975036,approx_hold_final,True,0.6,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,80,15000,1.9224647041975036,approx_hold_final,True,0.6,2650,1.9224647041975038,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-CMAES,120,100,5.953009460819898,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,250,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,500,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,750,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,1000,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,1500,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,2000,4.098980759297601,observed,False,1.0,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,3000,4.098980759297601,approx_hold_final,True,0.6,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,5000,4.098980759297601,approx_hold_final,True,0.6,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,7500,4.098980759297601,approx_hold_final,True,0.6,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,10000,4.098980759297601,approx_hold_final,True,0.6,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,120,15000,4.098980759297601,approx_hold_final,True,0.6,2650,4.098980759297601,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-CMAES,160,100,6.240499804685236,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,250,5.225931313503434,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,500,1.6270578513492135,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,750,1.6270578513492135,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,1000,1.6270578513492135,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,1500,1.6270578513492135,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,2000,1.6270578513492135,observed,False,1.0,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,3000,1.6270578513492135,approx_hold_final,True,0.6,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,5000,1.6270578513492135,approx_hold_final,True,0.6,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,7500,1.6270578513492135,approx_hold_final,True,0.6,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,10000,1.6270578513492135,approx_hold_final,True,0.6,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,160,15000,1.6270578513492135,approx_hold_final,True,0.6,2800,1.6270578513492135,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-CMAES,210,100,6.420336545824033,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,250,6.420336545824033,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,500,6.420336545824033,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,750,4.938493039555644,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,1000,3.985247304253736,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,1500,3.349259776871965,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,2000,2.917367649648539,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,3000,1.9792208832729115,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,5000,1.416256395279053,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,7500,1.1995064592543179,observed,False,1.0,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,10000,0.9162172471450801,approx_soft_extend,True,0.45,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-CMAES,210,15000,0.8809026860632025,approx_soft_extend,True,0.45,9600,0.9191028337085517,Stop L (loss target): best_loss=0.919103 < 1.0,False,210P
42,GPU-DE,2,100,1.779361033459162,observed,False,1.0,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,250,1.2120639999759468,observed,False,1.0,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,500,1.1537008238579214,observed,False,1.0,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,750,1.1440481762578483,observed,False,1.0,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,1000,1.1440481762578483,observed,False,1.0,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,1500,1.1440398326526808,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,2000,1.1440299003183185,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,3000,1.1440100373742441,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,5000,1.1439703183837655,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,7500,1.1439206825760542,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,10000,1.143871061131559,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,2,15000,1.1437718613155932,approx_hold_final,True,0.6,1080,1.1440481762578483,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-DE,3,100,11.395196031542277,observed,False,1.0,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,250,5.715785380207517,observed,False,1.0,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,500,1.083470001539459,observed,False,1.0,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,750,0.5956857912861702,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,1000,0.44707554620918927,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,1500,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,2000,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,3000,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,5000,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,7500,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,10000,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,3,15000,0.385620344468947,approx_soft_extend,True,0.45,525,0.771240688937894,Stop L (loss target): best_loss=0.771241 < 1.0,False,3P
42,GPU-DE,5,100,5.3899306495642545,observed,False,1.0,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,250,1.5119462588001948,observed,False,1.0,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,500,1.3472672398464007,observed,False,1.0,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,750,1.0193284534604803,observed,False,1.0,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,1000,0.9209633833921285,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,1500,0.8472096285011019,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,2000,0.7793623151240585,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,3000,0.6595328643776389,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,5000,0.4781074752697021,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,7500,0.4781074752697021,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,10000,0.4781074752697021,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,5,15000,0.4781074752697021,approx_soft_extend,True,0.45,775,0.9562149505394042,Stop L (loss target): best_loss=0.956215 < 1.0,False,5P
42,GPU-DE,8,100,18.984719630054165,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,250,16.60267470610934,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,500,4.871979537608322,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,750,4.1488565269727005,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,1000,1.2524917969241103,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,1500,1.2524917969241103,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,2000,1.2524917969241103,observed,False,1.0,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,3000,1.2524917969241103,approx_hold_final,True,0.6,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,5000,1.2524917969241103,approx_hold_final,True,0.6,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,7500,1.2524917969241103,approx_hold_final,True,0.6,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,10000,1.2524917969241103,approx_hold_final,True,0.6,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,8,15000,1.2524917969241103,approx_hold_final,True,0.6,2840,1.2524917969241103,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,8P
42,GPU-DE,10,100,12.017282685670205,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,250,12.017282685670205,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,500,12.017282685670205,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,750,3.21794192290719,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,1000,3.21794192290719,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,1500,2.9877724050054217,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,2000,2.1626068032857666,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,3000,1.2423850197327388,observed,False,1.0,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,5000,0.8544580583759911,approx_soft_extend,True,0.45,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,7500,0.8016771893564083,approx_soft_extend,True,0.45,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,10000,0.7521566560632592,approx_soft_extend,True,0.45,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,10,15000,0.6621034581094897,approx_soft_extend,True,0.45,4950,0.8555483822460414,Stop L (loss target): best_loss=0.855548 < 1.0,False,10P
42,GPU-DE,20,100,19.965090183503996,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,250,17.662469753787253,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,500,11.02854395602885,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,750,7.85152613347246,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,1000,7.807046136811174,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,1500,5.680688170615411,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,2000,5.680688170615411,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,3000,5.680688170615411,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,5000,5.3122257583115156,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,7500,3.5201557011684756,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,10000,2.6949583649866606,observed,False,1.0,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,20,15000,2.6390785970010318,approx_hold_final,True,0.6,12800,2.6430060471699828,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,20P
42,GPU-DE,40,100,23.923066829237634,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,250,23.923066829237634,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,500,15.191901678108422,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,750,13.83528892009344,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,1000,13.83528892009344,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,1500,13.83528892009344,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,2000,9.5306763572156,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,3000,3.212634721698485,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,5000,3.212634721698485,observed,False,1.0,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,7500,3.208827733022402,approx_hold_final,True,0.6,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,10000,3.2044388035951714,approx_hold_final,True,0.6,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,40,15000,3.1957814481695466,approx_hold_final,True,0.6,5350,3.212634721698485,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,40P
42,GPU-DE,80,100,22.86025457234521,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,250,22.86025457234521,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,500,20.3344843287431,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,750,20.3344843287431,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,1000,2.876317046150723,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,1500,2.876317046150723,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
