iteration,loss,n_evals_per_iter,cumulative_evals,param_displacement_norm,gradient_spread,iteration_classification,spearman_correlation_vs_iter1
611,0.4606836611428879,211,129531,0.0026519789326251,18295.38941536413,plateau,0.5793762735144625
612,0.4576411452641058,211,129743,0.0085119634541662,44605.31938629087,progress,0.4766554473214487
613,0.4610693152670264,211,129955,0.0082768978758801,8093.290843121284,plateau,0.8168458630419219
614,0.4626908113919441,211,130167,0.0031023227153347,9930.824540673735,plateau,0.6475216477211987
615,0.4536191211756252,211,130379,0.0071620779568673,27827.97907407789,progress,0.7449297522133641
616,0.458749098019885,211,130591,0.0064063019744728,36692.21998404575,plateau,0.875792453991506
617,0.460939103660628,211,130803,0.0015038269253136,11986.962440968626,plateau,0.833229778453026
618,0.4600505593337133,211,131015,0.0074142067798813,23865.01749255464,plateau,0.3657608044238126
619,0.4558028468166819,211,131227,0.0082114497348109,36068.40229276687,progress,0.767936428749599
620,0.4659606870710345,211,131439,0.0065081673277436,19299.991263666223,plateau,0.6997677303988105
621,0.4561706302989581,211,131651,0.0067801712616859,19988.83578782536,progress,0.753190386565293
622,0.4581101128922771,211,131863,0.0044006081088799,31885.03795758112,plateau,0.6411036207494177
623,0.450631638644033,211,132075,0.0038419916919318,8514.28153316358,progress,0.8116445789182132
624,0.4470958717580215,211,132287,0.0031966420012188,15693.172223330188,progress,0.8685749271930364
625,0.4468455569789246,211,132499,0.0020834452881954,28610.64743104889,plateau,0.8552231505087577
626,0.4509027797048478,211,132711,0.0029529861343987,20439.46447479629,plateau,0.8656918038309906
627,0.4446964925144207,211,132923,0.0040200999164573,17712.096972267813,progress,0.6700242635887435
628,0.4434252552821745,211,133135,0.0041242224991562,22706.933302298843,progress,0.9320088243011664
629,0.4450961735082746,211,133347,0.0042892123801501,38692.59074472035,plateau,0.7680038096101951
630,0.4584132578141481,211,133559,0.0083676011394503,13974.613641369466,plateau,0.697612838645515
631,0.4569432223738967,211,133771,0.0061384622781044,42098.47330094473,progress,0.6911222476700152
632,0.4443830972681393,211,133983,0.0053443232240761,31282.116952711232,progress,0.8440975337957128
633,0.4399900056143789,211,134195,0.004655457537359,19356.184426610034,progress,0.6958168795534722
634,0.4418821337466416,211,134407,0.0065171979538355,16740.22867754499,plateau,0.5610797782910529
635,0.4377512942612519,211,134619,0.0048895858492821,15415.12247958289,progress,0.810953925097103
636,0.4550275767069464,211,134831,0.0034758992875926,38183.72368579944,plateau,0.7287013310959432
637,0.4357467937973046,211,135043,0.0040508875116803,45341.46581589109,progress,0.6905274819966762
638,0.457001135810942,211,135255,0.0063460366347054,13030.671474009026,plateau,0.233873136093141
639,0.4488282666682254,211,135467,0.005772154836654,43548.2182982158,progress,0.7936590722821703
640,0.4342283052000913,211,135679,0.0023442063043603,41443.160598523806,progress,0.8528570456732094
641,0.451108784973582,211,135891,0.0024317327215295,71722.11571775321,plateau,0.8171309359136747
642,0.445738617023673,211,136103,0.003966244475364,22426.324134338214,progress,0.8487558836773105
643,0.4350232191166508,211,136315,0.0024667288083955,13531.880059841182,progress,0.9541201128629414
644,0.4368321731258813,211,136527,0.0013033437248478,9631.970459156852,plateau,0.9066671417881196
645,0.4370030236871648,211,136739,0.0029531871857274,5925.378354313975,plateau,0.8983598591480857
646,0.431292377399821,211,136951,0.0029895398387925,14845.770285073915,progress,0.8128911248392415
647,0.4296258470028402,211,137163,0.0043845589979741,22640.817312805284,progress,0.7267097083510153
648,0.4260959396656023,211,137375,0.0044154547014211,33218.35239190141,progress,0.6753693799341093
649,0.4499977110248598,211,137587,0.004477652382772,39505.58116626278,plateau,0.7698464169903432
650,0.4297369769148463,211,137799,0.0035439081702932,22098.010577809957,progress,0.8841502722769873
651,0.4225518287829029,211,138011,0.0032188058816065,29073.43603937789,progress,0.8352654579144975
652,0.4542313831090354,211,138223,0.0023481495934108,5641.939456081424,plateau,0.9102849756878192
