seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run
2,GPU-DE,5,5000,7.9175472584853015,approx_seed_transfer,True,0.35,2275,7.9175472584853015,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,5,7500,7.9175472584853015,approx_seed_transfer,True,0.35,2275,7.9175472584853015,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,5,10000,7.9175472584853015,approx_seed_transfer,True,0.35,2275,7.9175472584853015,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,5,15000,7.9175472584853015,approx_seed_transfer,True,0.35,2275,7.9175472584853015,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,100,7.192241079220478,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,250,6.346407444111221,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,500,2.8896009651936483,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,750,1.9139221796645707,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,1000,1.6500086767701834,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,1500,0.9256398238628181,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,2000,0.9256398238628181,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,3000,0.9256398238628181,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,5000,0.9239565331796394,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,7500,0.9239565331796394,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,10000,0.9239565331796394,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,8,15000,0.9239565331796394,approx_seed_transfer,True,0.35,4400,0.9239565331796394,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,100,6.3238005412325755,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,250,6.214530830034808,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,500,6.214530830034808,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,750,1.8205924193749428,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,1000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,1500,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,2000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,3000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,5000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,7500,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,10000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,10,15000,1.576034830340989,approx_seed_transfer,True,0.35,3300,1.576034830340989,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,100,1.2847080355175562,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,250,1.2847080355175562,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,500,0.9930706239528315,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,750,0.7655028201636953,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,1000,0.7655028201636953,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,1500,0.7655028201636953,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,2000,0.7326468586506427,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,3000,0.7179569371755216,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,5000,0.689531140754131,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,7500,0.6620700320362889,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,10000,0.6406829964964915,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,20,15000,0.6283787590571126,approx_seed_transfer,True,0.35,14200,0.6283787590571126,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,100,10.170770426561084,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,250,4.855146508120274,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,500,1.7414220248380228,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,750,1.6800443395036393,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,1000,1.4557209778797044,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,1500,0.9069888809034315,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,2000,0.5689149204217349,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,3000,0.392550438665139,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,5000,0.392550438665139,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,7500,0.37094683912957177,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,10000,0.3327686951225656,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,40,15000,0.2978946248732075,approx_seed_transfer,True,0.35,16100,0.2978946248732075,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,100,27.564187070760894,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,250,24.84729505243307,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,500,24.84729505243307,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,750,24.84729505243307,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,1000,24.84729505243307,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,1500,24.84729505243307,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,2000,20.68293449291672,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,3000,3.680209049440629,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,5000,1.3361766456210846,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,7500,1.292617516583691,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,10000,1.292617516583691,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,80,15000,1.292617516583691,approx_seed_transfer,True,0.35,7000,1.292617516583691,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,100,34.693437524195545,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,250,21.397166034683533,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,500,12.735157248897998,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,750,7.726039425403999,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,1000,7.082117183602272,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,1500,7.082117183602272,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,2000,4.477662326460528,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,3000,4.477662326460528,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,5000,3.365054577123409,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,7500,2.5950505048772783,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,10000,2.5950505048772783,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,120,15000,2.5950505048772783,approx_seed_transfer,True,0.35,8150,2.5950505048772783,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,100,18.530840578375148,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,250,18.530840578375148,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,500,18.530840578375148,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,750,14.170192610266088,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,1000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,1500,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,2000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,3000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,5000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,7500,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,10000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,160,15000,1.499260375328429,approx_seed_transfer,True,0.35,4700,1.499260375328429,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,100,37.88287051142916,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,250,37.88287051142916,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,500,27.98103905961238,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,750,25.608342000421917,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,1000,18.895504318719443,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,1500,4.7558269726148445,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,2000,4.194452276890621,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,3000,0.947025468067179,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,5000,0.2866843391187384,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,7500,0.2511639526429421,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,10000,0.21398193545935876,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
2,GPU-DE,210,15000,0.21398193545935876,approx_seed_transfer,True,0.35,12400,0.21398193545935876,"APPROXIMATED seed2 (ratio_peers): seed-transfer from seed42 × geo-mean ratios of peers ['GPU-PSO', 'GPU-CMAES']",True
