seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run,case
42,GPU-PSO,80,5000,0.5547050534712358,approx_hold_final,True,0.7,4955,0.5547121383242403,Stop A (normal convergence): rel_imp flat 25 iters (≥10) AND contraction_ratio=0.0807 < 0.1,False,80P_seed42
42,GPU-PSO,80,7500,0.554312396770909,approx_hold_final,True,0.7,4955,0.5547121383242403,Stop A (normal convergence): rel_imp flat 25 iters (≥10) AND contraction_ratio=0.0807 < 0.1,False,80P_seed42
42,GPU-PSO,80,10000,0.5539215931928627,approx_hold_final,True,0.7,4955,0.5547121383242403,Stop A (normal convergence): rel_imp flat 25 iters (≥10) AND contraction_ratio=0.0807 < 0.1,False,80P_seed42
42,GPU-PSO,80,15000,0.5531455104620405,approx_hold_final,True,0.7,4955,0.5547121383242403,Stop A (normal convergence): rel_imp flat 25 iters (≥10) AND contraction_ratio=0.0807 < 0.1,False,80P_seed42
42,GPU-PSO,120,100,22.167476730350348,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,250,19.755538884826287,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,500,8.49547669133147,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,750,8.49547669133147,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,1000,8.49547669133147,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,1500,3.5215018041069466,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,2000,3.5215018041069466,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,3000,1.0224431987403713,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,5000,0.8376827016971757,observed,False,1.0,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,7500,0.8369995608425813,approx_hold_final,True,0.6,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,10000,0.8362312530971436,approx_hold_final,True,0.6,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,120,15000,0.8347087791734324,approx_hold_final,True,0.6,5290,0.8376827016971757,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P_seed42
42,GPU-PSO,160,100,20.158911644587402,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,250,8.54851169741914,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,500,8.54851169741914,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,750,8.54851169741914,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,1000,5.674633261525997,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,1500,2.619711012820314,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,2000,2.619711012820314,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,3000,2.093483071962355,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,5000,1.3769187842524997,observed,False,1.0,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,7500,1.3608773903594542,approx_hold_final,True,0.6,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,10000,1.3591618743804494,approx_hold_final,True,0.6,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
42,GPU-PSO,160,15000,1.3557741294700232,approx_hold_final,True,0.6,6237,1.361749609645535,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P_seed42
2,GPU-PSO,210,100,30.947702809126277,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,250,16.289745934205307,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,500,15.00019761386714,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,750,13.252404464857053,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,1000,13.252404464857053,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,1500,3.9059530815597325,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,2000,3.038263567358153,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,3000,1.02475792903976,observed,False,1.0,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,5000,0.8547626985936503,approx_hold_final,True,0.6,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,7500,0.8530577637481198,approx_hold_final,True,0.6,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,10000,0.8513755303120896,approx_hold_final,True,0.6,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
2,GPU-PSO,210,15000,0.8480779626054871,approx_hold_final,True,0.6,4710,0.8549619543974656,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P_seed2
42,GPU-CMAES,2,100,0.8548965910742423,observed,False,1.0,350,0.7878708808109129,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0006 < 0.1,False,2P_203_200
42,GPU-CMAES,2,250,0.7878708808109129,observed,False,1.0,350,0.7878708808109129,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0006 < 0.1,False,2P_203_200
42,GPU-CMAES,2,500,0.7877729460593893,approx_hold_final,True,0.7,350,0.7878708808109129,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0006 < 0.1,False,2P_203_200
